ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
25327,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,336500,3.625,0.1085,5168.85,360,not_neg,not_int,not_lpsm,558000,sb,pr,home,1U,3780,EXP,670,CIB,55-64,not_inst,60.3046595,south,direct,0,44
25328,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,216500,,,,360,not_neg,not_int,not_lpsm,298000,sb,pr,home,1U,4740,CIB,800,CIB,35-44,to_inst,72.65100671,North,direct,1,37
25329,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,366500,3.625,1.0684,1061.59,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,6540,EXP,884,CIB,25-34,not_inst,96.95767196,North,direct,0,38
25330,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,226500,3.99,0.202,0,360,not_neg,not_int,not_lpsm,238000,sb,pr,home,1U,,CIB,583,EXP,45-54,to_inst,95.16806723,south,direct,0,
25331,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,126500,3.375,0.4068,1401.13,180,not_neg,not_int,not_lpsm,148000,sb,pr,home,1U,2760,CRIF,633,CIB,45-54,to_inst,85.47297297,North,direct,0,41
25332,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,216500,3.875,0.8173,0,240,not_neg,not_int,not_lpsm,518000,sb,pr,home,1U,5760,CRIF,666,EXP,35-44,not_inst,41.7953668,North,direct,0,30
25333,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,406500,,,,240,not_neg,not_int,not_lpsm,678000,sb,pr,home,1U,3780,CIB,742,CIB,45-54,not_inst,59.95575221,North,direct,1,52
25334,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,206500,4.18,0.2555,4790,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,3660,EXP,640,CIB,65-74,to_inst,74.28057554,south,direct,0,45
25335,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,166500,3.99,0.8083,5279.54,360,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,5460,CIB,512,EXP,>74,to_inst,84.09090909,North,direct,0,41
25336,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,146500,3.99,1.3473,4285.11,180,neg_amm,not_int,not_lpsm,458000,sb,pr,home,1U,7020,EXP,508,EXP,55-64,to_inst,31.98689956,central,direct,0,27
25337,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,506500,4.75,0.756,1845,360,not_neg,not_int,not_lpsm,538000,sb,pr,home,1U,7500,CIB,699,CIB,35-44,not_inst,94.14498141,North,direct,0,45
25338,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,116500,3.99,0.7609,2955,360,not_neg,not_int,not_lpsm,128000,sb,pr,home,1U,1920,CRIF,581,CIB,25-34,to_inst,91.015625,south,direct,0,47
25339,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,366500,3.5,0.0318,,360,not_neg,not_int,not_lpsm,928000,sb,pr,home,1U,9360,EXP,723,CIB,45-54,to_inst,39.49353448,south,direct,0,20
25340,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,266500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3540,EQUI,692,EXP,65-74,to_inst,,North,direct,1,
25341,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,226500,,,,360,not_neg,not_int,not_lpsm,228000,sb,pr,home,1U,2220,CIB,522,EXP,65-74,not_inst,99.34210526,central,direct,1,50
25342,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,266500,4.125,0.0743,370.63,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,6240,EXP,830,EXP,35-44,not_inst,74.44134078,south,direct,0,27
25343,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,86500,,,,180,not_neg,int_only,not_lpsm,138000,sb,pr,home,1U,4860,CIB,877,CIB,55-64,to_inst,62.68115942,south,direct,1,20
25344,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,116500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,1860,EQUI,614,EXP,35-44,to_inst,,south,direct,1,
25345,2019,ncf,Joint,nopre,type1,p1,l1,nopc,nob/c,196500,3.625,0.6092,7095.46,180,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,8340,EXP,706,EXP,55-64,to_inst,54.88826816,North,direct,0,22
25346,2019,cf,Sex Not Available,pre,type3,p3,l1,nopc,nob/c,186500,3.99,1.1688,5850,240,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,3600,CRIF,546,CIB,45-54,to_inst,72.28682171,south,direct,0,30
25347,2019,cf,Joint,pre,type2,p1,l1,nopc,b/c,346500,4.375,1.7709,3825.11,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,5460,CIB,858,EXP,25-34,to_inst,96.7877095,North,direct,0,53
25348,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,506500,3.25,-0.2387,0,360,not_neg,not_int,not_lpsm,878000,sb,pr,home,1U,9720,CIB,727,CIB,45-54,to_inst,57.68792711,south,direct,0,31
25349,2019,cf,Sex Not Available,nopre,type3,p1,l2,nopc,nob/c,126500,,,,300,neg_amm,not_int,not_lpsm,128000,sb,pr,home,1U,1740,CRIF,626,CIB,>74,to_inst,98.828125,south,direct,1,45
25350,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,506500,3.75,-0.428,0,360,not_neg,not_int,not_lpsm,618000,sb,pr,home,1U,,CIB,620,EXP,65-74,not_inst,81.9579288,central,direct,0,
25351,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,306500,3.875,0.3451,6090,360,not_neg,not_int,not_lpsm,438000,sb,ir,home,1U,1800,CRIF,580,CIB,>74,not_inst,69.97716895,central,direct,0,47
25352,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,506500,3.875,0.3239,0,360,not_neg,not_int,not_lpsm,538000,sb,pr,home,1U,4980,CRIF,698,EXP,45-54,not_inst,94.14498141,North,direct,0,47
25353,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,356500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,0,EQUI,609,EXP,25-34,to_inst,,south,direct,1,
25354,2019,cf,Female,nopre,type1,p2,l1,nopc,nob/c,106500,,,,180,neg_amm,not_int,not_lpsm,188000,sb,pr,home,1U,3000,CRIF,623,CIB,45-54,to_inst,56.64893617,North,direct,1,30
25355,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,496500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,12360,EQUI,544,EXP,45-54,not_inst,,North,direct,1,
25356,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,486500,4.99,1.3328,1250,360,not_neg,not_int,not_lpsm,948000,sb,ir,home,1U,7920,CIB,645,EXP,45-54,to_inst,51.3185654,south,direct,0,46
25357,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,136500,3.75,0.2584,4214.38,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,4500,CRIF,620,CIB,45-54,to_inst,50.93283582,North-East,direct,0,25
25358,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,186500,3.125,-0.5986,4052.79,360,not_neg,not_int,not_lpsm,238000,sb,pr,home,1U,2820,EXP,657,EXP,65-74,to_inst,78.36134454,North,direct,0,41
25359,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,546500,3.75,0.0258,1778.62,360,not_neg,not_int,not_lpsm,858000,sb,pr,home,1U,9120,CIB,652,CIB,35-44,not_inst,63.69463869,North,direct,0,36
25360,2019,cf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,176500,3.875,0.9708,2838.9,360,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,3420,CIB,860,EXP,65-74,to_inst,89.14141414,south,direct,0,32
25361,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,456500,3.875,1.3271,9783.36,360,not_neg,not_int,not_lpsm,468000,sb,pr,home,1U,6480,CIB,712,EXP,65-74,not_inst,97.54273504,south,direct,0,54
25362,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,416500,3.25,-0.3409,3240,360,not_neg,not_int,not_lpsm,698000,sb,pr,home,1U,7500,CIB,787,CIB,35-44,not_inst,59.67048711,North,direct,0,34
25363,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,356500,4.375,0.1946,5637.5,360,not_neg,not_int,not_lpsm,528000,sb,pr,home,1U,5400,EXP,866,EXP,65-74,to_inst,67.51893939,south,direct,0,45
25364,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,526500,,,,300,not_neg,int_only,not_lpsm,658000,sb,pr,home,1U,10500,CRIF,513,EXP,45-54,to_inst,80.01519757,North-East,direct,1,57
25365,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,256500,2.99,0.1423,5760,180,not_neg,not_int,not_lpsm,508000,sb,pr,home,1U,4440,EXP,737,EXP,45-54,to_inst,50.49212598,south,direct,0,43
25366,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,566500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5340,EQUI,694,EXP,25-34,to_inst,,south,direct,1,
25367,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,196500,3.99,0.5491,6370,360,not_neg,not_int,not_lpsm,408000,sb,pr,home,1U,2580,EXP,501,CIB,>74,to_inst,48.16176471,south,direct,0,42
25368,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,336500,3.75,-0.0394,0,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1U,4560,CIB,876,EXP,>74,to_inst,80.50239234,south,direct,0,59
25369,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,406500,4.5,1.0226,6699.95,336,not_neg,not_int,not_lpsm,578000,sb,pr,home,1U,6000,CIB,771,CIB,65-74,to_inst,70.32871972,south,direct,0,39
25370,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,446500,2.75,-0.8685,4929.95,360,not_neg,not_int,not_lpsm,568000,sb,pr,home,1U,,EXP,898,CIB,35-44,to_inst,78.60915493,North,direct,0,
25371,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,316500,4.375,0.2154,1926,360,neg_amm,not_int,not_lpsm,328000,sb,pr,home,1U,7260,CRIF,815,EXP,25-34,to_inst,96.49390244,south,direct,0,32
25372,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,286500,3.99,0.494,1250,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,5400,EXP,736,CIB,35-44,to_inst,90.09433962,south,direct,0,46
25373,2019,cf,Joint,nopre,type3,p1,l1,nopc,nob/c,206500,3.75,0.1521,0,360,not_neg,not_int,not_lpsm,208000,sb,pr,home,1U,6000,CIB,885,EXP,45-54,not_inst,99.27884615,North,direct,0,42
25374,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,146500,4.56,0.3202,3155,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,3420,EXP,760,CIB,55-64,to_inst,46.06918239,south,direct,0,35
25375,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,446500,4.375,-0.0978,267.35,360,neg_amm,not_int,not_lpsm,588000,sb,pr,home,1U,6360,CIB,514,CIB,35-44,not_inst,75.93537415,south,direct,0,43
25376,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,226500,5.375,0.9403,3931.25,360,neg_amm,not_int,not_lpsm,318000,sb,pr,home,1U,2820,CIB,678,CIB,55-64,to_inst,71.22641509,south,direct,0,48
25377,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,406500,,,,240,not_neg,not_int,not_lpsm,478000,sb,pr,home,1U,7800,CIB,843,EXP,35-44,to_inst,85.041841,south,direct,1,35
25378,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,446500,,,,360,not_neg,int_only,not_lpsm,,sb,pr,home,1U,4320,EQUI,597,EXP,45-54,to_inst,,North,direct,1,
25379,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,306500,3.75,-0.0582,,360,neg_amm,not_int,not_lpsm,518000,sb,pr,home,1U,4260,CIB,698,CIB,45-54,to_inst,59.16988417,south,direct,0,40
25380,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,256500,3.75,0.7997,4159.03,240,not_neg,not_int,not_lpsm,398000,sb,pr,home,1U,6780,CIB,536,CIB,45-54,to_inst,64.44723618,North,direct,0,32
25381,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,206500,4.75,1.2235,3608.63,360,not_neg,not_int,not_lpsm,298000,sb,pr,home,1U,3720,CIB,875,EXP,45-54,to_inst,69.29530201,North,direct,0,38
25382,2019,ncf,Male,nopre,type1,p3,l1,nopc,nob/c,576500,,,,360,neg_amm,not_int,not_lpsm,978000,sb,pr,home,2U,4680,CIB,537,CIB,45-54,not_inst,58.94683027,North,direct,1,55
25383,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,256500,,,,360,not_neg,not_int,not_lpsm,348000,sb,pr,home,1U,3120,CRIF,523,CIB,45-54,not_inst,73.70689655,North,direct,1,46
25384,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,556500,3.125,-0.1108,0,180,not_neg,not_int,not_lpsm,798000,sb,pr,home,1U,10740,CIB,822,EXP,55-64,not_inst,69.73684211,south,direct,0,31
25385,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,236500,2.99,-0.698,4595.02,360,not_neg,not_int,not_lpsm,298000,sb,pr,home,1U,,EXP,703,CIB,25-34,to_inst,79.36241611,south,direct,0,
25386,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,486500,3.5,0.1937,13964.19,324,not_neg,not_int,not_lpsm,928000,sb,pr,home,1U,10980,CIB,638,CIB,45-54,to_inst,52.42456897,south,direct,0,30
25387,2019,cf,Female,pre,type3,p3,l1,nopc,nob/c,416500,4.125,0.3345,1990,360,not_neg,not_int,not_lpsm,488000,sb,pr,home,1U,6480,CIB,619,CIB,55-64,to_inst,85.34836066,central,direct,0,30
25388,2019,cf,Male,pre,type3,p4,l1,nopc,nob/c,276500,3,-0.7057,1722.89,360,not_neg,not_int,not_lpsm,308000,sb,pr,home,1U,,CRIF,671,CIB,65-74,not_inst,89.77272727,central,direct,0,
25389,2019,ncf,Joint,nopre,type2,p4,l1,nopc,b/c,126500,3.5,1.224,4478.4,180,not_neg,not_int,not_lpsm,148000,sb,pr,home,1U,8580,CIB,580,EXP,55-64,to_inst,85.47297297,central,direct,0,29
25390,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,326500,4.125,0.9786,0,360,not_neg,not_int,not_lpsm,338000,sb,pr,home,1U,4260,CIB,512,CIB,25-34,to_inst,96.59763314,North,direct,0,47
25391,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,486500,3.69,0.0077,941.4,360,not_neg,not_int,not_lpsm,658000,sb,pr,home,1U,8340,EXP,828,EXP,35-44,not_inst,73.93617021,North,direct,0,29
25392,2019,cf,Joint,nopre,type1,p2,l1,nopc,nob/c,176500,,,,360,not_neg,not_int,not_lpsm,,sb,sr,home,1U,9420,EQUI,588,EXP,65-74,to_inst,,North,direct,1,
25393,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,406500,3.69,-0.028,0,360,not_neg,not_int,not_lpsm,548000,sb,pr,home,1U,15240,CIB,822,EXP,35-44,not_inst,74.17883212,North,direct,0,13
25394,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,726500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,14160,EQUI,730,EXP,>74,to_inst,,south,direct,1,
25395,2019,cf,Sex Not Available,pre,type2,p4,l1,nopc,b/c,266500,,,,360,not_neg,not_int,not_lpsm,288000,sb,pr,home,1U,,EXP,858,CIB,45-54,to_inst,92.53472222,south,direct,1,
25396,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,216500,4.99,1.2567,4054.09,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,5160,EXP,815,CIB,55-64,to_inst,83.91472868,North,direct,0,32
25397,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,366500,,,,300,not_neg,not_int,not_lpsm,598000,sb,pr,home,1U,,EXP,597,EXP,>74,to_inst,61.28762542,North,direct,1,
25398,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,566500,3.5,-0.1042,2131.24,360,not_neg,not_int,not_lpsm,628000,sb,pr,home,1U,6000,CIB,731,CIB,35-44,not_inst,90.20700637,south,direct,0,49
25399,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,386500,3.625,-0.1642,0,360,neg_amm,not_int,not_lpsm,488000,sb,pr,home,1U,6900,CIB,646,EXP,35-44,not_inst,79.20081967,south,direct,0,30
25400,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,506500,3.625,-0.1789,209,360,not_neg,not_int,not_lpsm,678000,sb,pr,home,1U,9720,EXP,563,CIB,35-44,not_inst,74.70501475,south,direct,0,27
25401,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,226500,4.625,0.4646,5358.88,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,4440,CIB,525,CIB,25-34,to_inst,87.79069767,North,direct,0,47
25402,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,416500,3.99,0.2766,6425,360,not_neg,not_int,not_lpsm,808000,sb,pr,home,1U,4260,CRIF,585,EXP,>74,to_inst,51.5470297,south,direct,0,44
25403,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,176500,3.99,0.4736,4156.25,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,3360,CRIF,783,EXP,>74,to_inst,65.85820896,south,direct,0,40
25404,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,506500,4.375,0.559,1890,360,not_neg,not_int,not_lpsm,678000,sb,pr,home,1U,12840,EXP,782,CIB,55-64,not_inst,74.70501475,North,direct,0,49
25405,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,396500,,,,360,not_neg,not_int,not_lpsm,388000,sb,pr,home,1U,21000,CIB,540,CIB,45-54,to_inst,102.1907216,south,direct,1,17
25406,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,606500,3.69,-0.0311,4341,360,not_neg,not_int,not_lpsm,828000,sb,pr,home,1U,7800,CRIF,761,EXP,45-54,not_inst,73.24879227,south,direct,0,36
25407,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,626500,4.125,-0.155,995,360,not_neg,not_int,not_lpsm,788000,sb,pr,home,1U,7560,EXP,784,CIB,25-34,not_inst,79.50507614,south,direct,0,44
25408,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,576500,3.75,0.1516,0,180,not_neg,not_int,not_lpsm,2608000,sb,pr,home,1U,11520,CIB,725,EXP,55-64,not_inst,22.10506135,North,direct,0,46
25409,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,126500,4.25,1.4331,2329.8,360,not_neg,not_int,not_lpsm,148000,sb,pr,home,1U,4680,CRIF,657,EXP,55-64,to_inst,85.47297297,south,direct,0,49
25410,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,556500,4.56,0.26,2839,360,neg_amm,not_int,not_lpsm,618000,sb,pr,home,1U,9720,EXP,752,CIB,35-44,not_inst,90.04854369,south,direct,0,40
25411,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,546500,3.625,-0.143,0,360,not_neg,not_int,not_lpsm,728000,sb,pr,home,1U,8160,EXP,715,EXP,25-34,not_inst,75.06868132,North,direct,0,35
25412,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,196500,3.75,0.605,1410.34,240,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,2760,CIB,756,EXP,45-54,not_inst,70.68345324,south,direct,0,47
25413,2019,cf,Female,nopre,type2,p1,l2,nopc,b/c,126500,4.5,1.3069,2587.02,360,not_neg,not_int,not_lpsm,128000,sb,pr,home,1U,2160,CIB,834,CIB,35-44,to_inst,98.828125,central,direct,0,40
25414,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,356500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4320,EQUI,557,EXP,45-54,not_inst,,south,direct,1,
25415,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,286500,3.75,0.8279,5250,180,not_neg,not_int,not_lpsm,368000,sb,pr,home,1U,7440,CRIF,833,CIB,55-64,to_inst,77.85326087,North,direct,0,31
25416,2019,cf,Male,nopre,type1,p4,l2,nopc,nob/c,166500,,,,144,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5760,EQUI,585,EXP,65-74,to_inst,,North,direct,1,
25417,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,226500,4.125,0.5905,4701.56,360,not_neg,not_int,not_lpsm,298000,sb,pr,home,1U,2640,CRIF,880,CIB,65-74,to_inst,76.00671141,North,direct,0,42
25418,2019,cf,Joint,nopre,type1,p2,l1,nopc,nob/c,486500,4.25,-0.2048,503.24,360,not_neg,not_int,not_lpsm,858000,sb,pr,home,1U,12300,CRIF,616,EXP,35-44,not_inst,56.7016317,North,direct,0,21
25419,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,156500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3960,EQUI,727,EXP,>74,to_inst,,North,direct,1,
25420,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,236500,4.125,0.4061,295,360,not_neg,not_int,not_lpsm,738000,sb,pr,home,1U,3720,CIB,654,EXP,55-64,to_inst,32.04607046,North,direct,0,47
25421,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,486500,3.125,0.5587,16087.19,156,not_neg,not_int,not_lpsm,828000,sb,pr,home,2U,13860,EXP,561,CIB,55-64,to_inst,58.75603865,North,direct,0,25
25422,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,186500,4.99,1.3913,2378.13,360,not_neg,not_int,not_lpsm,378000,sb,ir,home,1U,5340,CIB,791,CIB,45-54,to_inst,49.33862434,North,direct,0,21
25423,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,396500,3.625,0.7804,12246.98,180,not_neg,not_int,not_lpsm,568000,sb,pr,home,1U,13140,CRIF,613,EXP,45-54,to_inst,69.80633803,south,direct,0,36
25424,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,346500,3.25,-0.448,0,360,not_neg,not_int,not_lpsm,408000,sb,pr,home,1U,,EXP,884,EXP,35-44,to_inst,84.92647059,south,direct,0,
25425,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,626500,2.99,-0.6885,6875.07,360,not_neg,not_int,not_lpsm,628000,sb,pr,home,1U,,EXP,570,EXP,55-64,to_inst,99.7611465,south,direct,0,
25426,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,336500,3.375,-0.2774,3905.9,324,neg_amm,not_int,not_lpsm,578000,sb,pr,home,1U,3240,EXP,805,CIB,>74,not_inst,58.21799308,central,direct,0,49
25427,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,306500,4.18,-0.0623,4241.88,360,not_neg,not_int,not_lpsm,528000,sb,pr,home,1U,3600,CIB,899,EXP,45-54,to_inst,58.04924242,south,direct,0,44
25428,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,416500,3.25,-0.3023,6022.5,360,not_neg,not_int,not_lpsm,558000,sb,pr,home,1U,6360,EXP,890,CIB,65-74,not_inst,74.64157706,North,direct,0,33
25429,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,436500,2.99,0.3374,14135.15,180,not_neg,not_int,not_lpsm,908000,sb,sr,home,1U,14340,CRIF,545,CIB,>74,to_inst,48.07268722,North,direct,0,41
25430,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,486500,,,,360,not_neg,not_int,not_lpsm,578000,sb,pr,home,1U,8760,CIB,720,CIB,35-44,to_inst,84.16955017,North,direct,1,46
25431,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,286500,,,,360,not_neg,int_only,not_lpsm,,sb,pr,home,1U,4620,EQUI,775,EXP,65-74,to_inst,,North,direct,1,
25432,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,516500,3.625,0.8943,0,360,not_neg,not_int,not_lpsm,638000,sb,pr,home,1U,,EXP,722,EXP,25-34,not_inst,80.95611285,North,direct,0,
25433,2019,cf,Joint,nopre,type1,p4,l2,nopc,nob/c,596500,4.56,0.4791,4720,360,not_neg,not_int,not_lpsm,758000,sb,pr,home,1U,16680,CIB,526,EXP,35-44,to_inst,78.6939314,North,direct,0,36
25434,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,716500,,,,360,not_neg,not_int,not_lpsm,1198000,sb,pr,home,1U,7860,CRIF,553,EXP,25-34,not_inst,59.80801336,North,direct,1,61
25435,2019,ncf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,566500,4.5,0.3124,710.51,360,neg_amm,not_int,not_lpsm,608000,sb,pr,home,1U,16260,CIB,561,CIB,55-64,to_inst,93.17434211,south,direct,0,22
25436,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,296500,4.375,0.9005,9133.25,360,not_neg,not_int,not_lpsm,368000,sb,pr,home,1U,4680,CRIF,845,CIB,55-64,to_inst,80.57065217,south,direct,0,40
25437,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,356500,3.625,0.037,0,360,not_neg,not_int,not_lpsm,448000,sb,pr,home,1U,5160,CRIF,815,CIB,<25,not_inst,79.57589286,south,direct,0,39
25438,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,256500,5.125,0.7443,2716.74,360,neg_amm,not_int,not_lpsm,268000,sb,pr,home,1U,5760,EXP,513,CIB,35-44,to_inst,95.70895522,North,direct,0,36
25439,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,586500,4,0.491,4395,360,not_neg,not_int,not_lpsm,728000,sb,pr,home,1U,7800,CRIF,569,EXP,45-54,not_inst,80.56318681,North,direct,0,45
25440,2019,cf,Joint,nopre,type1,p4,l2,nopc,nob/c,626500,4.375,0.4637,0,360,not_neg,not_int,not_lpsm,728000,sb,pr,home,1U,9060,EXP,898,EXP,45-54,not_inst,86.05769231,south,direct,0,41
25441,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,266500,4.5,0.1008,795,360,not_neg,not_int,not_lpsm,528000,sb,pr,home,1U,4260,CIB,719,EXP,55-64,to_inst,50.47348485,North,direct,0,46
25442,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,236500,3.625,0.3673,4147.88,360,not_neg,not_int,not_lpsm,238000,sb,pr,home,1U,3300,CIB,596,EXP,25-34,to_inst,99.3697479,North,direct,0,49
25443,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,286500,3.625,-0.0425,433.6,360,not_neg,not_int,not_lpsm,548000,sb,pr,home,1U,4440,EXP,879,EXP,25-34,not_inst,52.2810219,south,direct,0,31
