,ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
510,25400,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,506500,3.625,-0.1789,209.0,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,9720.0,EXP,563,CIB,35-44,not_inst,74.70501475,south,direct,0,27.0
511,25401,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,226500,4.625,0.4646,5358.88,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,4440.0,CIB,525,CIB,25-34,to_inst,87.79069767,North,direct,0,47.0
512,25402,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,416500,3.99,0.2766,6425.0,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,4260.0,CRIF,585,EXP,>74,to_inst,51.5470297,south,direct,0,44.0
513,25403,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,176500,3.99,0.4736,4156.25,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,3360.0,CRIF,783,EXP,>74,to_inst,65.85820896,south,direct,0,40.0
514,25404,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,506500,4.375,0.559,1890.0,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,12840.0,EXP,782,CIB,55-64,not_inst,74.70501475,North,direct,0,49.0
515,25405,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,396500,,,,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,21000.0,CIB,540,CIB,45-54,to_inst,102.1907216,south,direct,1,17.0
516,25406,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,606500,3.69,-0.0311,4341.0,360.0,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,1U,7800.0,CRIF,761,EXP,45-54,not_inst,73.24879227,south,direct,0,36.0
517,25407,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,626500,4.125,-0.155,995.0,360.0,not_neg,not_int,not_lpsm,788000.0,sb,pr,home,1U,7560.0,EXP,784,CIB,25-34,not_inst,79.50507614,south,direct,0,44.0
518,25408,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,576500,3.75,0.1516,0.0,180.0,not_neg,not_int,not_lpsm,2608000.0,sb,pr,home,1U,11520.0,CIB,725,EXP,55-64,not_inst,22.10506135,North,direct,0,46.0
519,25409,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,126500,4.25,1.4331,2329.8,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,4680.0,CRIF,657,EXP,55-64,to_inst,85.47297297,south,direct,0,49.0
520,25410,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,556500,4.56,0.26,2839.0,360.0,neg_amm,not_int,not_lpsm,618000.0,sb,pr,home,1U,9720.0,EXP,752,CIB,35-44,not_inst,90.04854369,south,direct,0,40.0
521,25411,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,546500,3.625,-0.143,0.0,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,8160.0,EXP,715,EXP,25-34,not_inst,75.06868132,North,direct,0,35.0
522,25412,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,196500,3.75,0.605,1410.34,240.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,2760.0,CIB,756,EXP,45-54,not_inst,70.68345324,south,direct,0,47.0
523,25413,2019,cf,Female,nopre,type2,p1,l2,nopc,b/c,126500,4.5,1.3069,2587.02,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,2160.0,CIB,834,CIB,35-44,to_inst,98.828125,central,direct,0,40.0
524,25414,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,356500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4320.0,EQUI,557,EXP,45-54,not_inst,,south,direct,1,
525,25415,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,286500,3.75,0.8279,5250.0,180.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,7440.0,CRIF,833,CIB,55-64,to_inst,77.85326087,North,direct,0,31.0
526,25416,2019,cf,Male,nopre,type1,p4,l2,nopc,nob/c,166500,,,,144.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5760.0,EQUI,585,EXP,65-74,to_inst,,North,direct,1,
527,25417,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,226500,4.125,0.5905,4701.56,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,2640.0,CRIF,880,CIB,65-74,to_inst,76.00671141,North,direct,0,42.0
528,25418,2019,cf,Joint,nopre,type1,p2,l1,nopc,nob/c,486500,4.25,-0.2048,503.24,360.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,12300.0,CRIF,616,EXP,35-44,not_inst,56.7016317,North,direct,0,21.0
529,25419,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,156500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3960.0,EQUI,727,EXP,>74,to_inst,,North,direct,1,
530,25420,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,236500,4.125,0.4061,295.0,360.0,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1U,3720.0,CIB,654,EXP,55-64,to_inst,32.04607046,North,direct,0,47.0
531,25421,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,486500,3.125,0.5587,16087.19,156.0,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,2U,13860.0,EXP,561,CIB,55-64,to_inst,58.75603865,North,direct,0,25.0
532,25422,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,186500,4.99,1.3913,2378.13,360.0,not_neg,not_int,not_lpsm,378000.0,sb,ir,home,1U,5340.0,CIB,791,CIB,45-54,to_inst,49.33862434,North,direct,0,21.0
533,25423,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,396500,3.625,0.7804,12246.98,180.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,13140.0,CRIF,613,EXP,45-54,to_inst,69.80633803,south,direct,0,36.0
534,25424,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,346500,3.25,-0.448,0.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,,EXP,884,EXP,35-44,to_inst,84.92647059,south,direct,0,
535,25425,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,626500,2.99,-0.6885,6875.07,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,,EXP,570,EXP,55-64,to_inst,99.7611465,south,direct,0,
536,25426,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,336500,3.375,-0.2774,3905.9,324.0,neg_amm,not_int,not_lpsm,578000.0,sb,pr,home,1U,3240.0,EXP,805,CIB,>74,not_inst,58.21799308,central,direct,0,49.0
537,25427,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,306500,4.18,-0.0623,4241.88,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,3600.0,CIB,899,EXP,45-54,to_inst,58.04924242,south,direct,0,44.0
538,25428,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,416500,3.25,-0.3023,6022.5,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,6360.0,EXP,890,CIB,65-74,not_inst,74.64157706,North,direct,0,33.0
539,25429,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,436500,2.99,0.3374,14135.15,180.0,not_neg,not_int,not_lpsm,908000.0,sb,sr,home,1U,14340.0,CRIF,545,CIB,>74,to_inst,48.07268722,North,direct,0,41.0
540,25430,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,486500,,,,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,8760.0,CIB,720,CIB,35-44,to_inst,84.16955017,North,direct,1,46.0
541,25431,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,286500,,,,360.0,not_neg,int_only,not_lpsm,,sb,pr,home,1U,4620.0,EQUI,775,EXP,65-74,to_inst,,North,direct,1,
542,25432,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,516500,3.625,0.8943,0.0,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,,EXP,722,EXP,25-34,not_inst,80.95611285,North,direct,0,
543,25433,2019,cf,Joint,nopre,type1,p4,l2,nopc,nob/c,596500,4.56,0.4791,4720.0,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,16680.0,CIB,526,EXP,35-44,to_inst,78.6939314,North,direct,0,36.0
544,25434,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,716500,,,,360.0,not_neg,not_int,not_lpsm,1198000.0,sb,pr,home,1U,7860.0,CRIF,553,EXP,25-34,not_inst,59.80801336,North,direct,1,61.0
545,25435,2019,ncf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,566500,4.5,0.3124,710.51,360.0,neg_amm,not_int,not_lpsm,608000.0,sb,pr,home,1U,16260.0,CIB,561,CIB,55-64,to_inst,93.17434211,south,direct,0,22.0
546,25436,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,296500,4.375,0.9005,9133.25,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,4680.0,CRIF,845,CIB,55-64,to_inst,80.57065217,south,direct,0,40.0
547,25437,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,356500,3.625,0.037,0.0,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,5160.0,CRIF,815,CIB,<25,not_inst,79.57589286,south,direct,0,39.0
548,25438,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,256500,5.125,0.7443,2716.74,360.0,neg_amm,not_int,not_lpsm,268000.0,sb,pr,home,1U,5760.0,EXP,513,CIB,35-44,to_inst,95.70895522,North,direct,0,36.0
549,25439,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,586500,4.0,0.491,4395.0,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,7800.0,CRIF,569,EXP,45-54,not_inst,80.56318681,North,direct,0,45.0
550,25440,2019,cf,Joint,nopre,type1,p4,l2,nopc,nob/c,626500,4.375,0.4637,0.0,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,9060.0,EXP,898,EXP,45-54,not_inst,86.05769231,south,direct,0,41.0
551,25441,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,266500,4.5,0.1008,795.0,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,4260.0,CIB,719,EXP,55-64,to_inst,50.47348485,North,direct,0,46.0
552,25442,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,236500,3.625,0.3673,4147.88,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,3300.0,CIB,596,EXP,25-34,to_inst,99.3697479,North,direct,0,49.0
553,25443,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,286500,3.625,-0.0425,433.6,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,4440.0,EXP,879,EXP,25-34,not_inst,52.2810219,south,direct,0,31.0
554,25444,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,566500,4.125,-0.0713,0.0,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,,EXP,814,EXP,45-54,to_inst,86.09422492,south,direct,0,
555,25445,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,656500,4.99,1.014,1790.0,360.0,neg_amm,not_int,not_lpsm,698000.0,sb,pr,home,1U,11100.0,CIB,750,CIB,35-44,not_inst,94.05444126,south,direct,0,41.0
556,25446,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,466500,3.99,0.2659,4454.0,360.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1U,10380.0,CIB,848,EXP,25-34,to_inst,69.83532934,south,direct,0,33.0
557,25447,2019,cf,Female,nopre,type2,p4,l2,nopc,b/c,186500,,,,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,5820.0,CIB,549,CIB,35-44,to_inst,85.55045872,North,direct,1,26.0
558,25448,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,416500,4.625,0.2047,2722.95,360.0,neg_amm,not_int,not_lpsm,798000.0,sb,pr,home,1U,4560.0,EXP,709,EXP,55-64,to_inst,52.19298246,south,direct,0,46.0
559,25449,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,356500,4.5,0.0663,0.0,360.0,neg_amm,not_int,not_lpsm,658000.0,sb,pr,home,1U,7860.0,EXP,735,EXP,25-34,to_inst,54.17933131,south,direct,0,22.0
560,25450,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,386500,,,,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,6300.0,CRIF,829,CIB,45-54,to_inst,79.20081967,North,direct,1,18.0
561,25451,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,446500,4.75,0.3523,1027.03,360.0,neg_amm,not_int,not_lpsm,468000.0,sb,pr,home,1U,4800.0,CRIF,546,CIB,25-34,not_inst,95.40598291,North,direct,0,49.0
562,25452,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,226500,,,,324.0,neg_amm,not_int,not_lpsm,238000.0,sb,pr,home,1U,4920.0,CRIF,633,CIB,55-64,to_inst,95.16806723,North,direct,1,41.0
563,25453,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,296500,,,,300.0,neg_amm,int_only,not_lpsm,,sb,pr,home,1U,10080.0,EQUI,547,EXP,>74,to_inst,,south,direct,1,
564,25454,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,376500,4.99,0.5677,1266.47,360.0,not_neg,not_int,not_lpsm,438000.0,sb,sr,home,1U,32400.0,CRIF,818,CIB,35-44,not_inst,85.95890411,North,direct,0,24.0
565,25455,2019,cf,Female,nopre,type1,p2,l1,nopc,nob/c,326500,4.75,0.322,950.0,360.0,neg_amm,not_int,not_lpsm,438000.0,sb,ir,home,1U,16200.0,CIB,776,CIB,45-54,not_inst,74.543379,south,direct,0,31.0
566,25456,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,256500,4.25,-0.1801,425.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,3120.0,CIB,728,EXP,25-34,not_inst,52.56147541,south,direct,0,48.0
567,25457,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,206500,,,,180.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,11640.0,EQUI,857,EXP,45-54,to_inst,,North,direct,1,
568,25458,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,216500,3.625,-0.0225,0.0,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,,EXP,881,CIB,55-64,to_inst,99.31192661,south,direct,0,
569,25459,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,706500,4.75,0.372,4705.26,360.0,not_neg,not_int,not_lpsm,888000.0,sb,pr,home,1U,17640.0,CIB,899,CIB,35-44,not_inst,79.56081081,south,direct,0,46.0
570,25460,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,246500,3.75,0.2054,953.07,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,,CRIF,629,CIB,55-64,to_inst,95.54263566,North,direct,0,
571,25461,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,266500,4.125,-0.1822,4620.0,360.0,neg_amm,not_int,not_lpsm,338000.0,sb,pr,home,1U,9180.0,CIB,669,CIB,45-54,to_inst,78.84615385,south,direct,0,38.0
572,25462,2019,cf,Male,nopre,type1,p1,l2,nopc,nob/c,416500,4.375,0.2927,0.0,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,5280.0,CRIF,806,CIB,35-44,not_inst,80.40540541,North,direct,0,42.0
573,25463,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,376500,,,,360.0,not_neg,not_int,not_lpsm,418000.0,sb,sr,home,1U,13080.0,CRIF,680,CIB,55-64,to_inst,90.07177033,North,direct,1,44.0
574,25464,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,366500,3.625,0.464,0.0,240.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,7140.0,EXP,774,EXP,45-54,not_inst,68.12267658,south,direct,0,36.0
575,25465,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,276500,3.875,0.4019,5975.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,3840.0,EXP,565,EXP,35-44,to_inst,67.76960784,south,direct,0,43.0
576,25466,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,496500,4.56,0.7018,0.0,360.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1U,16020.0,CIB,654,CIB,45-54,not_inst,74.32634731,North,direct,0,23.0
577,25467,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,236500,2.99,-0.3063,6786.81,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,7800.0,CRIF,556,CIB,45-54,to_inst,85.07194245,North,direct,0,46.0
578,25468,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,226500,3.625,0.546,762.4,180.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,3900.0,EXP,500,EXP,65-74,not_inst,50.55803571,North,direct,0,40.0
579,25469,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,346500,3.875,0.4341,9377.5,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,3540.0,EXP,686,EXP,>74,to_inst,96.7877095,North,direct,0,37.0
580,25470,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,286500,3.99,0.2594,4412.33,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,7800.0,CIB,811,EXP,>74,to_inst,70.22058824,North,direct,0,22.0
581,25471,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,406500,3.875,0.3184,0.0,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,8160.0,CRIF,630,CIB,25-34,not_inst,92.80821918,North,direct,0,43.0
582,25472,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,276500,,,,240.0,neg_amm,not_int,not_lpsm,298000.0,sb,pr,home,1U,3840.0,CRIF,726,CIB,45-54,to_inst,92.7852349,south,direct,1,55.0
583,25473,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,166500,,,,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,,CIB,535,CIB,25-34,to_inst,88.56382979,central,direct,1,
584,25474,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,366500,5.5,1.3652,3985.81,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,3960.0,CRIF,653,EXP,55-64,to_inst,78.31196581,central,direct,0,55.0
585,25475,2019,cf,Joint,pre,type1,p2,l1,nopc,nob/c,196500,,,,180.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6120.0,EQUI,745,EXP,>74,to_inst,,North,direct,1,
586,25476,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,216500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,0.0,EQUI,626,EXP,25-34,not_inst,,central,direct,1,
587,25477,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,206500,4.625,1.3778,526.68,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,4680.0,CRIF,797,EXP,35-44,not_inst,90.57017544,central,direct,0,37.0
588,25478,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,146500,4.625,0.5378,2733.44,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,2760.0,EXP,697,CIB,45-54,to_inst,70.43269231,south,direct,0,38.0
589,25479,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,456500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,0.0,EQUI,536,EXP,55-64,to_inst,,south,direct,1,
590,25480,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,536500,4.875,1.0805,3686.8,360.0,not_neg,not_int,not_lpsm,778000.0,sb,pr,home,1U,10800.0,EXP,763,CIB,45-54,not_inst,68.95886889,south,direct,0,45.0
591,25481,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,366500,3.99,1.1326,5825.0,240.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,4860.0,CIB,636,EXP,55-64,to_inst,75.10245902,North,direct,0,43.0
592,25482,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,106500,4.625,1.1532,3301.0,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,3900.0,CRIF,684,CIB,55-64,to_inst,63.39285714,North,direct,0,14.0
593,25483,2019,cf,Female,pre,type2,p1,l1,nopc,b/c,136500,,,,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,0.0,CIB,535,CIB,25-34,to_inst,98.91304348,central,direct,1,11.0
594,25484,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,366500,,,,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,3900.0,EXP,723,CIB,35-44,not_inst,94.45876289,North,direct,1,54.0
595,25485,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,336500,4.18,0.0663,0.0,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,4620.0,CIB,617,CIB,45-54,not_inst,55.34539474,North,direct,0,38.0
596,25486,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,446500,3.99,0.5193,5650.0,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,4080.0,EXP,827,CIB,65-74,to_inst,80.01792115,south,direct,0,44.0
597,25487,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,386500,3.75,0.5743,14300.25,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,11400.0,CIB,616,EXP,25-34,to_inst,86.27232143,south,direct,0,30.0
598,25488,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,696500,3.99,0.5666,7000.0,360.0,not_neg,not_int,not_lpsm,778000.0,sb,pr,home,1U,13440.0,CIB,766,EXP,35-44,not_inst,89.52442159,south,direct,0,21.0
599,25489,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,236500,,,,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,3900.0,CRIF,887,CIB,35-44,to_inst,74.37106918,North,direct,1,30.0
600,25490,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,616500,2.75,-0.9908,6064.0,360.0,not_neg,not_int,not_lpsm,1048000.0,sb,pr,home,1U,,CRIF,777,EXP,45-54,not_inst,58.82633588,south,direct,0,
601,25491,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,196500,3.99,0.6149,4943.75,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,4920.0,CIB,672,CIB,55-64,to_inst,58.13609467,North,direct,0,20.0
602,25492,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,576500,4.18,-0.128,0.0,360.0,not_neg,not_int,not_lpsm,788000.0,sb,pr,home,1U,8880.0,CIB,623,CIB,25-34,not_inst,73.15989848,south,direct,0,43.0
603,25493,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,236500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3180.0,EQUI,623,EXP,65-74,to_inst,,North,direct,1,
604,25494,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,236500,3.75,0.9023,0.0,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,,EXP,518,CIB,55-64,to_inst,82.11805556,North,direct,0,
605,25495,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,256500,,,,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,5880.0,CRIF,573,CIB,45-54,to_inst,78.20121951,south,direct,1,53.0
606,25496,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,376500,2.99,-0.7191,2462.74,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,,EXP,690,CIB,65-74,to_inst,92.27941176,North,direct,0,
607,25497,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,286500,3.5,0.6883,0.0,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,,EXP,843,EXP,35-44,to_inst,96.1409396,central,direct,0,
608,25498,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,446500,3.625,0.1069,1984.7,348.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,7080.0,CRIF,553,EXP,35-44,not_inst,82.99256506,central,direct,0,32.0
609,25499,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,276500,4.75,0.3346,0.0,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,8280.0,EXP,501,EXP,65-74,to_inst,79.45402299,south,direct,0,31.0
610,25500,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,386500,4.0,0.8289,6242.25,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,8880.0,CRIF,658,EXP,25-34,not_inst,97.11055276,North,direct,0,37.0
611,25501,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,216500,4.375,0.6832,2761.0,180.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,6420.0,EXP,525,EXP,45-54,to_inst,58.83152174,central,direct,0,40.0
612,25502,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,156500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,1920.0,EQUI,816,EXP,35-44,to_inst,,south,direct,1,
613,25503,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,206500,4.5,1.0437,3000.0,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,9780.0,EXP,829,CIB,45-54,to_inst,67.04545455,south,direct,0,19.0
614,25504,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,296500,,,,360.0,not_neg,not_int,lpsm,288000.0,sb,pr,home,1U,4560.0,EXP,527,CIB,35-44,not_inst,102.9513889,North,direct,1,41.0
615,25505,2019,ncf,Joint,pre,type2,p4,l1,nopc,b/c,306500,4.375,0.9612,1342.02,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,6120.0,CIB,783,EXP,55-64,to_inst,90.68047337,south,direct,0,52.0
616,25506,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,276500,4.875,1.42,6547.5,360.0,not_neg,not_int,not_lpsm,348000.0,sb,ir,home,1U,6420.0,CIB,640,CIB,45-54,not_inst,79.45402299,North,direct,0,44.0
617,25507,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,296500,3.625,-0.0191,1.0,360.0,neg_amm,not_int,not_lpsm,508000.0,sb,ir,home,1U,21660.0,CIB,500,CIB,45-54,not_inst,58.36614173,south,direct,0,45.0
