,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,LTV,Status,dtir1,loan_to_income,loan_to_collateral,interest_burden,total_cost_proxy,risk_score
507,cf,Joint,nopre,type3,p4,l1,nob/c,366500,3.99,-0.1162,2691.13,300.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1U,5640.0,EXP,597,61.28762542,1,40.0,64.971,0.613,1462335.0,1465026.13,77.8
508,cf,Male,nopre,type1,p1,l1,nob/c,566500,3.5,-0.1042,2131.24,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,6000.0,CIB,731,90.20700637,0,49.0,94.401,0.902,1982750.0,1984881.24,1.0000000000000036
509,cf,Joint,nopre,type1,p4,l1,nob/c,386500,3.625,-0.1642,0.0,360.0,neg_amm,not_int,not_lpsm,488000.0,sb,pr,home,1U,6900.0,CIB,646,79.20081967,0,30.0,56.006,0.792,1401062.5,1401062.5,44.4
510,cf,Male,nopre,type1,p4,l1,nob/c,506500,3.625,-0.1789,209.0,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,9720.0,EXP,563,74.70501475,0,27.0,52.104,0.747,1836062.5,1836271.5,93.0
511,cf,Male,pre,type1,p4,l1,nob/c,226500,4.625,0.4646,5358.88,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,4440.0,CIB,525,87.79069767,0,47.0,51.002,0.878,1047562.5,1052921.38,123.8
512,cf,Sex Not Available,nopre,type1,p3,l1,nob/c,416500,3.99,0.2766,6425.0,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,4260.0,CRIF,585,51.5470297,0,44.0,97.747,0.515,1661835.0,1668260.0,86.6
513,cf,Joint,nopre,type1,p4,l1,nob/c,176500,3.99,0.4736,4156.25,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,3360.0,CRIF,783,65.85820896,0,40.0,52.514,0.659,704235.0,708391.25,-33.8
514,cf,Male,nopre,type1,p1,l1,nob/c,506500,4.375,0.559,1890.0,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,12840.0,EXP,782,74.70501475,0,49.0,39.444,0.747,2215937.5,2217827.5,-29.599999999999994
515,cf,Sex Not Available,nopre,type1,p1,l1,nob/c,396500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,21000.0,CIB,540,102.1907216,1,17.0,18.88,1.022,1582035.0,1584726.13,102.8
516,cf,Joint,nopre,type1,p4,l1,nob/c,606500,3.69,-0.0311,4341.0,360.0,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,1U,7800.0,CRIF,761,73.24879227,0,36.0,77.746,0.732,2237985.0,2242326.0,-22.200000000000003
517,cf,Female,nopre,type1,p1,l1,nob/c,626500,4.125,-0.155,995.0,360.0,not_neg,not_int,not_lpsm,788000.0,sb,pr,home,1U,7560.0,EXP,784,79.50507614,0,44.0,82.859,0.795,2584312.5,2585307.5,-32.8
518,cf,Joint,nopre,type1,p4,l1,nob/c,576500,3.75,0.1516,0.0,180.0,not_neg,not_int,not_lpsm,2608000.0,sb,pr,home,1U,11520.0,CIB,725,22.10506135,0,46.0,50.039,0.221,2161875.0,2161875.0,3.400000000000002
519,cf,Sex Not Available,nopre,type2,p3,l1,b/c,126500,4.25,1.4331,2329.8,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,4680.0,CRIF,657,85.47297297,0,49.0,27.024,0.855,537625.0,539954.8,45.400000000000006
520,cf,Male,nopre,type1,p1,l1,nob/c,556500,4.56,0.26,2839.0,360.0,neg_amm,not_int,not_lpsm,618000.0,sb,pr,home,1U,9720.0,EXP,752,90.04854369,0,40.0,57.247,0.9,2537640.0,2540479.0,-15.2
521,cf,Joint,nopre,type1,p4,l1,nob/c,546500,3.625,-0.143,0.0,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,8160.0,EXP,715,75.06868132,0,35.0,66.965,0.751,1981062.5,1981062.5,5.0
522,cf,Joint,nopre,type1,p4,l1,nob/c,196500,3.75,0.605,1410.34,240.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,2760.0,CIB,756,70.68345324,0,47.0,71.17,0.707,736875.0,738285.34,-14.8
523,cf,Female,nopre,type2,p1,l2,b/c,126500,4.5,1.3069,2587.02,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,2160.0,CIB,834,98.828125,0,40.0,58.538,0.988,569250.0,571837.02,-64.39999999999999
524,cf,Joint,nopre,type1,p1,l1,nob/c,356500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,4320.0,EQUI,557,75.29761905,1,40.0,82.504,0.853,1422435.0,1425126.13,101.8
525,cf,Female,nopre,type1,p3,l1,nob/c,286500,3.75,0.8279,5250.0,180.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,7440.0,CRIF,833,77.85326087,0,31.0,38.503,0.779,1074375.0,1079625.0,-67.39999999999999
526,cf,Male,nopre,type1,p4,l2,nob/c,166500,3.99,0.327,2691.13,144.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,5760.0,EQUI,585,75.29761905,1,40.0,28.901,0.398,664335.0,667026.13,85.0
527,cf,Male,nopre,type1,p3,l1,nob/c,226500,4.125,0.5905,4701.56,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,2640.0,CRIF,880,76.00671141,0,42.0,85.763,0.76,934312.5,939014.06,-91.2
528,cf,Joint,nopre,type1,p2,l1,nob/c,486500,4.25,-0.2048,503.24,360.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,12300.0,CRIF,616,56.7016317,0,21.0,39.55,0.567,2067625.0,2068128.24,58.8
529,cf,Male,nopre,type1,p4,l1,nob/c,156500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,3960.0,EQUI,727,75.29761905,1,40.0,39.51,0.374,624435.0,627126.13,-0.1999999999999993
530,cf,Female,pre,type1,p4,l1,nob/c,236500,4.125,0.4061,295.0,360.0,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1U,3720.0,CIB,654,32.04607046,0,47.0,63.558,0.32,975562.5,975857.5,46.4
531,cf,Female,nopre,type1,p3,l1,nob/c,486500,3.125,0.5587,16087.19,156.0,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,2U,13860.0,EXP,561,58.75603865,0,25.0,35.098,0.588,1520312.5,1536399.69,93.39999999999999
532,cf,Male,nopre,type1,p3,l1,nob/c,186500,4.99,1.3913,2378.13,360.0,not_neg,not_int,not_lpsm,378000.0,sb,ir,home,1U,5340.0,CIB,791,49.33862434,0,21.0,34.919,0.493,930635.0,933013.13,-46.2
533,cf,Joint,nopre,type1,p3,l1,nob/c,396500,3.625,0.7804,12246.98,180.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,13140.0,CRIF,613,69.80633803,0,36.0,30.173,0.698,1437312.5,1449559.48,66.6
534,cf,Sex Not Available,nopre,type3,p4,l1,nob/c,346500,3.25,-0.448,0.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,5640.0,EXP,884,84.92647059,0,40.0,61.425,0.849,1126125.0,1126125.0,-94.39999999999999
535,cf,Sex Not Available,nopre,type3,p4,l1,nob/c,626500,2.99,-0.6885,6875.07,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,5640.0,EXP,570,99.7611465,0,40.0,111.062,0.998,1873235.0000000002,1880110.0700000003,94.0
536,cf,Male,nopre,type1,p3,l1,nob/c,336500,3.375,-0.2774,3905.9,324.0,neg_amm,not_int,not_lpsm,578000.0,sb,pr,home,1U,3240.0,EXP,805,58.21799308,0,49.0,103.826,0.582,1135687.5,1139593.4,-43.4
537,cf,Sex Not Available,pre,type1,p3,l1,nob/c,306500,4.18,-0.0623,4241.88,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,3600.0,CIB,899,58.04924242,0,44.0,85.115,0.58,1281170.0,1285411.88,-101.79999999999998
538,cf,Female,nopre,type1,p3,l1,nob/c,416500,3.25,-0.3023,6022.5,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,6360.0,EXP,890,74.64157706,0,33.0,65.477,0.746,1353625.0,1359647.5,-100.8
539,cf,Male,nopre,type1,p4,l1,nob/c,436500,2.99,0.3374,14135.15,180.0,not_neg,not_int,not_lpsm,908000.0,sb,sr,home,1U,14340.0,CRIF,545,48.07268722,0,41.0,30.437,0.481,1305135.0,1319270.15,109.4
540,cf,Male,nopre,type1,p3,l1,nob/c,486500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,8760.0,CIB,720,84.16955017,1,46.0,55.53,0.842,1941135.0,1943826.13,6.400000000000002
541,cf,Female,nopre,type1,p4,l1,nob/c,286500,3.99,0.327,2691.13,360.0,not_neg,int_only,not_lpsm,418000.0,sb,pr,home,1U,4620.0,EQUI,775,75.29761905,1,40.0,62.0,0.685,1143135.0,1145826.13,-29.0
542,cf,Joint,nopre,type2,p4,l1,b/c,516500,3.625,0.8943,0.0,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,5640.0,EXP,722,80.95611285,0,40.0,91.562,0.81,1872312.5,1872312.5,2.8000000000000007
543,cf,Joint,nopre,type1,p4,l2,nob/c,596500,4.56,0.4791,4720.0,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,16680.0,CIB,526,78.6939314,0,36.0,35.759,0.787,2720039.9999999995,2724759.9999999995,118.8
544,cf,Joint,nopre,type1,p3,l1,nob/c,716500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,1198000.0,sb,pr,home,1U,7860.0,CRIF,553,59.80801336,1,61.0,91.146,0.598,2858835.0,2861526.13,112.60000000000001
545,ncf,Sex Not Available,nopre,type3,p3,l1,nob/c,566500,4.5,0.3124,710.51,360.0,neg_amm,not_int,not_lpsm,608000.0,sb,pr,home,1U,16260.0,CIB,561,93.17434211,0,22.0,34.838,0.932,2549250.0,2549960.51,92.19999999999999
546,cf,Female,nopre,type1,p3,l1,nob/c,296500,4.375,0.9005,9133.25,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,4680.0,CRIF,845,80.57065217,0,40.0,63.341,0.806,1297187.5,1306320.75,-71.0
547,cf,Male,nopre,type1,p4,l1,nob/c,356500,3.625,0.037,0.0,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,5160.0,CRIF,815,79.57589286,0,39.0,69.076,0.796,1292312.5,1292312.5,-53.4
548,cf,Female,pre,type1,p1,l1,nob/c,256500,5.125,0.7443,2716.74,360.0,neg_amm,not_int,not_lpsm,268000.0,sb,pr,home,1U,5760.0,EXP,513,95.70895522,0,36.0,44.524,0.957,1314562.5,1317279.24,126.60000000000001
549,cf,Joint,nopre,type1,p1,l1,nob/c,586500,4.0,0.491,4395.0,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,7800.0,CRIF,569,80.56318681,0,45.0,75.183,0.806,2346000.0,2350395.0,96.6
550,cf,Joint,nopre,type1,p4,l2,nob/c,626500,4.375,0.4637,0.0,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,9060.0,EXP,898,86.05769231,0,41.0,69.142,0.861,2740937.5,2740937.5,-102.39999999999999
551,cf,Joint,nopre,type1,p3,l1,nob/c,266500,4.5,0.1008,795.0,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,4260.0,CIB,719,50.47348485,0,46.0,62.544,0.505,1199250.0,1200045.0,7.000000000000002
552,cf,Joint,nopre,type1,p1,l1,nob/c,236500,3.625,0.3673,4147.88,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,3300.0,CIB,596,99.3697479,0,49.0,71.645,0.994,857312.5,861460.38,82.0
553,cf,Female,nopre,type1,p4,l1,nob/c,286500,3.625,-0.0425,433.6,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,4440.0,EXP,879,52.2810219,0,31.0,64.512,0.523,1038562.5,1038996.1,-94.99999999999999
554,cf,Sex Not Available,nopre,type3,p4,l1,nob/c,566500,4.125,-0.0713,0.0,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,5640.0,EXP,814,86.09422492,0,40.0,100.425,0.861,2336812.5,2336812.5,-52.39999999999999
555,cf,Female,nopre,type1,p1,l1,nob/c,656500,4.99,1.014,1790.0,360.0,neg_amm,not_int,not_lpsm,698000.0,sb,pr,home,1U,11100.0,CIB,750,94.05444126,0,41.0,59.139,0.941,3275935.0,3277725.0,-13.599999999999998
556,cf,Sex Not Available,nopre,type1,p1,l1,nob/c,466500,3.99,0.2659,4454.0,360.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1U,10380.0,CIB,848,69.83532934,0,33.0,44.938,0.698,1861335.0,1865789.0,-75.6
557,cf,Female,nopre,type2,p4,l2,b/c,186500,3.99,0.95605,2691.13,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,5820.0,CIB,549,85.55045872,1,26.0,32.039,0.856,744135.0,746826.13,101.0
558,cf,Joint,nopre,type1,p3,l1,nob/c,416500,4.625,0.2047,2722.95,360.0,neg_amm,not_int,not_lpsm,798000.0,sb,pr,home,1U,4560.0,EXP,709,52.19298246,0,46.0,91.318,0.522,1926312.5,1929035.45,13.000000000000004
559,cf,Sex Not Available,nopre,type1,p1,l1,nob/c,356500,4.5,0.0663,0.0,360.0,neg_amm,not_int,not_lpsm,658000.0,sb,pr,home,1U,7860.0,EXP,735,54.17933131,0,22.0,45.35,0.542,1604250.0,1604250.0,-12.2
560,cf,Female,nopre,type2,p3,l1,b/c,386500,3.99,0.95605,2691.13,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,6300.0,CRIF,829,79.20081967,1,18.0,61.339,0.792,1542135.0,1544826.13,-70.19999999999999
561,cf,Female,nopre,type1,p4,l1,nob/c,446500,4.75,0.3523,1027.03,360.0,neg_amm,not_int,not_lpsm,468000.0,sb,pr,home,1U,4800.0,CRIF,546,95.40598291,0,49.0,93.001,0.954,2120875.0,2121902.03,112.0
562,cf,Male,nopre,type1,p4,l1,nob/c,226500,3.99,0.327,2691.13,324.0,neg_amm,not_int,not_lpsm,238000.0,sb,pr,home,1U,4920.0,CRIF,633,95.16806723,1,41.0,46.027,0.952,903735.0,906426.13,56.599999999999994
563,cf,Sex Not Available,nopre,type1,p3,l1,nob/c,296500,3.99,0.327,2691.13,300.0,neg_amm,int_only,not_lpsm,418000.0,sb,pr,home,1U,10080.0,EQUI,547,75.29761905,1,40.0,29.412,0.709,1183035.0,1185726.13,107.8
564,cf,Male,nopre,type1,p4,l1,nob/c,376500,4.99,0.5677,1266.47,360.0,not_neg,not_int,not_lpsm,438000.0,sb,sr,home,1U,32400.0,CRIF,818,85.95890411,0,24.0,11.62,0.86,1878735.0,1880001.47,-61.199999999999996
565,cf,Female,nopre,type1,p2,l1,nob/c,326500,4.75,0.322,950.0,360.0,neg_amm,not_int,not_lpsm,438000.0,sb,ir,home,1U,16200.0,CIB,776,74.543379,0,31.0,20.153,0.745,1550875.0,1551825.0,-33.2
566,cf,Female,nopre,type1,p3,l1,nob/c,256500,4.25,-0.1801,425.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,3120.0,CIB,728,52.56147541,0,48.0,82.185,0.526,1090125.0,1090550.0,2.400000000000002
567,cf,Male,nopre,type3,p3,l1,nob/c,206500,3.99,-0.1162,2691.13,180.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,11640.0,EQUI,857,75.29761905,1,40.0,17.739,0.494,823935.0,826626.13,-78.2
568,cf,Sex Not Available,nopre,type3,p4,l1,nob/c,216500,3.625,-0.0225,0.0,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,5640.0,EXP,881,99.31192661,0,40.0,38.38,0.993,784812.5,784812.5,-92.6
569,cf,Male,nopre,type1,p3,l1,nob/c,706500,4.75,0.372,4705.26,360.0,not_neg,not_int,not_lpsm,888000.0,sb,pr,home,1U,17640.0,CIB,899,79.56081081,0,46.0,40.049,0.796,3355875.0,3360580.26,-100.99999999999999
570,cf,Male,nopre,type3,p4,l1,nob/c,246500,3.75,0.2054,953.07,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,5640.0,CRIF,629,95.54263566,0,40.0,43.698,0.955,924375.0,925328.07,58.6
571,cf,Sex Not Available,nopre,type1,p3,l1,nob/c,266500,4.125,-0.1822,4620.0,360.0,neg_amm,not_int,not_lpsm,338000.0,sb,pr,home,1U,9180.0,CIB,669,78.84615385,0,38.0,29.027,0.788,1099312.5,1103932.5,33.8
572,cf,Male,nopre,type1,p1,l2,nob/c,416500,4.375,0.2927,0.0,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,5280.0,CRIF,806,80.40540541,0,42.0,78.868,0.804,1822187.5,1822187.5,-46.8
573,cf,Male,nopre,type1,p1,l1,nob/c,376500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,418000.0,sb,sr,home,1U,13080.0,CRIF,680,90.07177033,1,44.0,28.782,0.901,1502235.0,1504926.13,29.6
574,cf,Joint,nopre,type1,p4,l1,nob/c,366500,3.625,0.464,0.0,240.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,7140.0,EXP,774,68.12267658,0,36.0,51.323,0.681,1328562.5,1328562.5,-30.0
575,cf,Sex Not Available,nopre,type1,p3,l1,nob/c,276500,3.875,0.4019,5975.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,3840.0,EXP,565,67.76960784,0,43.0,71.986,0.678,1071437.5,1077412.5,98.2
576,cf,Female,pre,type1,p4,l1,nob/c,496500,4.56,0.7018,0.0,360.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1U,16020.0,CIB,654,74.32634731,0,23.0,30.991,0.743,2264040.0,2264040.0,36.8
577,cf,Male,nopre,type3,p3,l1,nob/c,236500,2.99,-0.3063,6786.81,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,7800.0,CRIF,556,85.07194245,0,46.0,30.317,0.851,707135.0,713921.81,104.8
578,cf,Joint,nopre,type1,p3,l1,nob/c,226500,3.625,0.546,762.4,180.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,3900.0,EXP,500,50.55803571,0,40.0,58.062,0.506,821062.5,821824.9,136.0
579,cf,Joint,nopre,type3,p3,l1,nob/c,346500,3.875,0.4341,9377.5,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,3540.0,EXP,686,96.7877095,0,37.0,97.854,0.968,1342687.5,1352065.0,23.200000000000003
580,cf,Joint,pre,type1,p4,l1,nob/c,286500,3.99,0.2594,4412.33,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,7800.0,CIB,811,70.22058824,0,22.0,36.726,0.702,1143135.0,1147547.33,-57.8
581,cf,Female,nopre,type1,p1,l1,nob/c,406500,3.875,0.3184,0.0,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,8160.0,CRIF,630,92.80821918,0,43.0,49.81,0.928,1575187.5,1575187.5,59.2
582,cf,Male,nopre,type1,p4,l1,nob/c,276500,3.99,0.327,2691.13,240.0,neg_amm,not_int,not_lpsm,298000.0,sb,pr,home,1U,3840.0,CRIF,726,92.7852349,1,55.0,71.986,0.928,1103235.0,1105926.13,6.4
583,cf,Female,nopre,type2,p4,l1,b/c,166500,3.99,0.95605,2691.13,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,5640.0,CIB,535,88.56382979,1,40.0,29.516,0.886,664335.0,667026.13,115.0
584,cf,Joint,nopre,type3,p3,l1,nob/c,366500,5.5,1.3652,3985.81,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,3960.0,CRIF,653,78.31196581,0,55.0,92.527,0.783,2015750.0,2019735.81,50.2
585,cf,Joint,pre,type1,p2,l1,nob/c,196500,3.99,0.327,2691.13,180.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,6120.0,EQUI,745,75.29761905,1,40.0,32.103,0.47,784035.0,786726.13,-11.0
586,cf,Male,nopre,type2,p4,l1,b/c,216500,3.99,0.95605,2691.13,360.0,neg_amm,not_int,not_lpsm,418000.0,sb,pr,home,1U,0.0,EQUI,626,75.29761905,1,40.0,216500.0,0.518,863835.0,866526.13,60.4
587,cf,Joint,nopre,type1,p1,l1,nob/c,206500,4.625,1.3778,526.68,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,4680.0,CRIF,797,90.57017544,0,37.0,44.115,0.906,955062.5,955589.18,-43.39999999999999
588,cf,Male,nopre,type1,p3,l1,nob/c,146500,4.625,0.5378,2733.44,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,2760.0,EXP,697,70.43269231,0,38.0,53.06,0.704,677562.5,680295.94,17.0
589,cf,Sex Not Available,nopre,type2,p4,l1,b/c,456500,3.99,0.95605,2691.13,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,0.0,EQUI,536,75.29761905,1,40.0,456500.0,1.092,1821435.0,1824126.13,114.39999999999999
590,cf,Male,nopre,type1,p3,l1,nob/c,536500,4.875,1.0805,3686.8,360.0,not_neg,not_int,not_lpsm,778000.0,sb,pr,home,1U,10800.0,EXP,763,68.95886889,0,45.0,49.671,0.69,2615437.5,2619124.3,-19.799999999999997
591,cf,Joint,nopre,type1,p4,l1,nob/c,366500,3.99,1.1326,5825.0,240.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,4860.0,CIB,636,75.10245902,0,43.0,75.396,0.751,1462335.0,1468160.0,55.599999999999994
592,cf,Male,nopre,type1,p3,l1,nob/c,106500,4.625,1.1532,3301.0,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,3900.0,CRIF,684,63.39285714,0,14.0,27.301,0.634,492562.5,495863.5,15.2
593,cf,Female,pre,type2,p1,l1,b/c,136500,3.99,0.95605,2691.13,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,0.0,CIB,535,98.91304348,1,11.0,136500.0,0.989,544635.0,547326.13,103.4
594,cf,Female,nopre,type1,p1,l1,nob/c,366500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,3900.0,EXP,723,94.45876289,1,54.0,93.95,0.945,1462335.0,1465026.13,7.8000000000000025
595,cf,Female,nopre,type1,p4,l1,nob/c,336500,4.18,0.0663,0.0,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,4620.0,CIB,617,55.34539474,0,38.0,72.82,0.553,1406570.0,1406570.0,65.0
596,cf,Female,nopre,type1,p3,l1,nob/c,446500,3.99,0.5193,5650.0,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,4080.0,EXP,827,80.01792115,0,44.0,109.409,0.8,1781535.0,1787185.0,-58.6
597,cf,Sex Not Available,nopre,type1,p4,l1,nob/c,386500,3.75,0.5743,14300.25,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,11400.0,CIB,616,86.27232143,0,30.0,33.901,0.863,1449375.0,1463675.25,62.4
598,cf,Joint,nopre,type1,p1,l1,nob/c,696500,3.99,0.5666,7000.0,360.0,not_neg,not_int,not_lpsm,778000.0,sb,pr,home,1U,13440.0,CIB,766,89.52442159,0,21.0,51.819,0.895,2779035.0,2786035.0,-31.200000000000003
599,cf,Female,nopre,type1,p4,l1,nob/c,236500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,3900.0,CRIF,887,74.37106918,1,30.0,60.625,0.744,943635.0,946326.13,-100.2
600,cf,Joint,nopre,type3,p4,l1,nob/c,616500,2.75,-0.9908,6064.0,360.0,not_neg,not_int,not_lpsm,1048000.0,sb,pr,home,1U,5640.0,CRIF,777,58.82633588,0,40.0,109.289,0.588,1695375.0,1701439.0,-30.199999999999996
601,cf,Male,nopre,type1,p4,l1,nob/c,196500,3.99,0.6149,4943.75,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,4920.0,CIB,672,58.13609467,0,20.0,39.931,0.581,784035.0,788978.75,24.8
602,cf,Female,nopre,type1,p4,l1,nob/c,576500,4.18,-0.128,0.0,360.0,not_neg,not_int,not_lpsm,788000.0,sb,pr,home,1U,8880.0,CIB,623,73.15989848,0,43.0,64.914,0.732,2409770.0,2409770.0,63.39999999999999
603,cf,Female,nopre,type2,p3,l1,b/c,236500,3.99,0.95605,2691.13,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,3180.0,EQUI,623,75.29761905,1,40.0,74.348,0.566,943635.0,946326.13,62.199999999999996
604,cf,Female,nopre,type2,p4,l1,b/c,236500,3.75,0.9023,0.0,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,5640.0,EXP,518,82.11805556,0,40.0,41.925,0.821,886875.0,886875.0,125.2
605,cf,Sex Not Available,nopre,type2,p3,l1,b/c,256500,3.99,0.95605,2691.13,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,5880.0,CRIF,573,78.20121951,1,53.0,43.615,0.782,1023435.0,1026126.13,97.4
606,cf,Male,nopre,type3,p4,l1,nob/c,376500,2.99,-0.7191,2462.74,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,5640.0,EXP,690,92.27941176,0,40.0,66.743,0.923,1125735.0,1128197.74,22.0
607,cf,Joint,nopre,type2,p4,l1,b/c,286500,3.5,0.6883,0.0,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,5640.0,EXP,843,96.1409396,0,40.0,50.789,0.961,1002750.0,1002750.0,-69.8
608,cf,Joint,nopre,type1,p4,l1,nob/c,446500,3.625,0.1069,1984.7,348.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,7080.0,CRIF,553,82.99256506,0,32.0,63.056,0.83,1618562.5,1620547.2,101.0
609,cf,Sex Not Available,nopre,type1,p4,l1,nob/c,276500,4.75,0.3346,0.0,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,8280.0,EXP,501,79.45402299,0,31.0,33.39,0.795,1313375.0,1313375.0,131.79999999999998
610,cf,Joint,nopre,type1,p1,l1,nob/c,386500,4.0,0.8289,6242.25,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,8880.0,CRIF,658,97.11055276,0,37.0,43.52,0.971,1546000.0,1552242.25,40.0
611,cf,Joint,nopre,type1,p3,l1,nob/c,216500,4.375,0.6832,2761.0,180.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,6420.0,EXP,525,58.83152174,0,40.0,33.717,0.588,947187.5,949948.5,121.0
612,cf,Sex Not Available,nopre,type1,p2,l1,nob/c,156500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,1920.0,EQUI,816,75.29761905,1,40.0,81.468,0.374,624435.0,627126.13,-53.599999999999994
613,cf,Sex Not Available,nopre,type1,p3,l1,nob/c,206500,4.5,1.0437,3000.0,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,9780.0,EXP,829,67.04545455,0,19.0,21.112,0.67,929250.0,932250.0,-69.8
